0.339658	-0.027792	0.057436	5.048148	-0.998036	-0.062642	0.000296	0.000211
0.349929	-0.027792	0.057436	5.048148	-0.998036	-0.062642	0.000296	0.000211
0.359629	-0.026933	0.051161	5.056296	-0.997510	-0.070527	0.000179	0.000170
0.369901	-0.026933	0.051161	5.056296	-0.997510	-0.070527	0.000179	0.000170
0.379607	-0.026933	0.051161	5.056296	-0.997510	-0.070527	0.000179	0.000170
0.389883	-0.026933	0.051161	5.056296	-0.997510	-0.070527	0.000179	0.000170
0.399578	-0.026423	0.045010	5.063782	-0.997184	-0.074996	0.000018	0.000139
0.409850	-0.026423	0.045010	5.063782	-0.997184	-0.074996	0.000018	0.000139
0.419615	-0.026423	0.045010	5.063782	-0.997184	-0.074996	0.000018	0.000139
0.429821	-0.026423	0.045010	5.063782	-0.997184	-0.074996	0.000018	0.000139
0.439582	-0.026057	0.037792	5.071907	-0.997010	-0.077269	0.000019	0.000069
0.449657	-0.026057	0.037792	5.071907	-0.997010	-0.077269	0.000019	0.000069
0.459559	-0.026057	0.037792	5.071907	-0.997010	-0.077269	0.000019	0.000069
0.469842	-0.026057	0.037792	5.071907	-0.997010	-0.077269	0.000019	0.000069
0.480046	-0.025619	0.029113	5.080783	-0.996794	-0.080014	-0.000039	0.000098
0.489555	-0.025619	0.029113	5.080783	-0.996794	-0.080014	-0.000039	0.000098
0.500150	-0.025619	0.029113	5.080783	-0.996794	-0.080014	-0.000039	0.000098
0.511428	-0.025619	0.029113	5.080783	-0.996794	-0.080014	-0.000039	0.000098
0.520091	-0.025619	0.029113	5.080783	-0.996794	-0.080014	-0.000039	0.000098
0.529690	-0.025619	0.029113	5.080783	-0.996794	-0.080014	-0.000039	0.000098
0.540067	-0.025619	0.029113	5.080783	-0.996794	-0.080014	-0.000039	0.000098
0.549755	-0.025619	0.029113	5.080783	-0.996794	-0.080014	-0.000039	0.000098
0.559934	-0.025147	0.019003	5.090572	-0.996651	-0.081774	-0.000065	0.000105
0.569727	-0.025147	0.019003	5.090572	-0.996651	-0.081774	-0.000065	0.000105
0.579926	-0.025147	0.019003	5.090572	-0.996651	-0.081774	-0.000065	0.000105
0.589676	-0.025147	0.019003	5.090572	-0.996651	-0.081774	-0.000065	0.000105
0.599992	-0.025147	0.019003	5.090572	-0.996651	-0.081774	-0.000065	0.000105
0.609583	-0.024669	0.007533	5.101178	-0.996605	-0.082329	-0.000062	0.000064
0.619921	-0.024669	0.007533	5.101178	-0.996605	-0.082329	-0.000062	0.000064
0.629554	-0.024669	0.007533	5.101178	-0.996605	-0.082329	-0.000062	0.000064
0.639893	-0.024669	0.007533	5.101178	-0.996605	-0.082329	-0.000062	0.000064
0.649629	-0.024669	0.007533	5.101178	-0.996605	-0.082329	-0.000062	0.000064
0.659704	-0.024669	0.007533	5.101178	-0.996605	-0.082329	-0.000062	0.000064
0.669568	-0.024041	-0.008640	5.115518	-0.996519	-0.083364	-0.000033	0.000119
0.679770	-0.024041	-0.008640	5.115518	-0.996519	-0.083364	-0.000033	0.000119
0.690047	-0.024041	-0.008640	5.115518	-0.996519	-0.083364	-0.000033	0.000119
0.699819	-0.024041	-0.008640	5.115518	-0.996519	-0.083364	-0.000033	0.000119
0.710649	-0.024041	-0.008640	5.115518	-0.996519	-0.083364	-0.000033	0.000119
0.719715	-0.023675	-0.021613	5.127446	-0.996473	-0.083917	-0.000049	0.000087
0.729991	-0.023675	-0.021613	5.127446	-0.996473	-0.083917	-0.000049	0.000087
0.739694	-0.023675	-0.021613	5.127446	-0.996473	-0.083917	-0.000049	0.000087
0.750061	-0.023378	-0.034597	5.139689	-0.996459	-0.084078	-0.000065	0.000100
0.759673	-0.023378	-0.034597	5.139689	-0.996459	-0.084078	-0.000065	0.000100
0.769993	-0.023378	-0.034597	5.139689	-0.996459	-0.084078	-0.000065	0.000100
0.779815	-0.023378	-0.034597	5.139689	-0.996459	-0.084078	-0.000065	0.000100
0.789692	-0.023378	-0.034597	5.139689	-0.996459	-0.084078	-0.000065	0.000100
0.799614	-0.023074	-0.048960	5.152643	-0.996428	-0.084443	-0.000067	0.000134
0.809959	-0.023074	-0.048960	5.152643	-0.996428	-0.084443	-0.000067	0.000134
0.819682	-0.023074	-0.048960	5.152643	-0.996428	-0.084443	-0.000067	0.000134
0.829856	-0.023074	-0.048960	5.152643	-0.996428	-0.084443	-0.000067	0.000134
0.839602	-0.022749	-0.064614	5.166181	-0.996412	-0.084638	-0.000122	0.000163
0.849528	-0.022749	-0.064614	5.166181	-0.996412	-0.084638	-0.000122	0.000163
0.859545	-0.022749	-0.064614	5.166181	-0.996412	-0.084638	-0.000122	0.000163
0.869839	-0.022749	-0.064614	5.166181	-0.996412	-0.084638	-0.000122	0.000163
0.879824	-0.022376	-0.081481	5.180343	-0.996409	-0.084673	-0.000131	0.000188
0.889493	-0.022376	-0.081481	5.180343	-0.996409	-0.084673	-0.000131	0.000188
0.900051	-0.022376	-0.081481	5.180343	-0.996409	-0.084673	-0.000131	0.000188
0.909755	-0.022376	-0.081481	5.180343	-0.996409	-0.084673	-0.000131	0.000188
0.920037	-0.021867	-0.104193	5.198780	-0.996402	-0.084757	-0.000175	0.000210
0.929548	-0.021867	-0.104193	5.198780	-0.996402	-0.084757	-0.000175	0.000210
0.939997	-0.021867	-0.104193	5.198780	-0.996402	-0.084757	-0.000175	0.000210
0.949810	-0.021867	-0.104193	5.198780	-0.996402	-0.084757	-0.000175	0.000210
0.959971	-0.021321	-0.122607	5.213983	-0.996402	-0.084754	-0.000163	0.000205
0.969598	-0.021321	-0.122607	5.213983	-0.996402	-0.084754	-0.000163	0.000205
0.979957	-0.021321	-0.122607	5.213983	-0.996402	-0.084754	-0.000163	0.000205
0.989681	-0.021321	-0.122607	5.213983	-0.996402	-0.084754	-0.000163	0.000205
0.999932	-0.021321	-0.122607	5.213983	-0.996402	-0.084754	-0.000163	0.000205
1.009617	-0.020858	-0.136412	5.225582	-0.996402	-0.084755	-0.000131	0.000228
1.019601	-0.020858	-0.136412	5.225582	-0.996402	-0.084755	-0.000131	0.000228
1.029598	-0.020858	-0.136412	5.225582	-0.996402	-0.084755	-0.000131	0.000228
1.039726	-0.020096	-0.160813	5.245748	-0.996400	-0.084772	-0.000127	0.000290
1.049632	-0.020096	-0.160813	5.245748	-0.996400	-0.084772	-0.000127	0.000290
1.059538	-0.020096	-0.160813	5.245748	-0.996400	-0.084772	-0.000127	0.000290
1.069541	-0.020096	-0.160813	5.245748	-0.996400	-0.084772	-0.000127	0.000290
1.079812	-0.020096	-0.160813	5.245748	-0.996400	-0.084772	-0.000127	0.000290
1.089523	-0.019478	-0.181505	5.262647	-0.996406	-0.084702	-0.000101	0.000289
1.099871	-0.019478	-0.181505	5.262647	-0.996406	-0.084702	-0.000101	0.000289
1.110066	-0.018847	-0.203201	5.280250	-0.996413	-0.084619	-0.000076	0.000332
1.119837	-0.018847	-0.203201	5.280250	-0.996413	-0.084619	-0.000076	0.000332
1.129502	-0.018847	-0.203201	5.280250	-0.996413	-0.084619	-0.000076	0.000332
1.139609	-0.018847	-0.203201	5.280250	-0.996413	-0.084619	-0.000076	0.000332
1.149766	-0.018034	-0.231610	5.303289	-0.996420	-0.084537	-0.000092	0.000337
1.159726	-0.018034	-0.231610	5.303289	-0.996420	-0.084537	-0.000092	0.000337
1.169979	-0.018034	-0.231610	5.303289	-0.996420	-0.084537	-0.000092	0.000337
1.179674	-0.018034	-0.231610	5.303289	-0.996420	-0.084537	-0.000092	0.000337
1.189566	-0.017553	-0.248838	5.317702	-0.996420	-0.084545	-0.000135	0.000346
1.199656	-0.017553	-0.248838	5.317702	-0.996420	-0.084545	-0.000135	0.000346
1.210172	-0.017553	-0.248838	5.317702	-0.996420	-0.084545	-0.000135	0.000346
1.219629	-0.017553	-0.248838	5.317702	-0.996420	-0.084545	-0.000135	0.000346
1.229925	-0.016764	-0.277191	5.342605	-0.996421	-0.084533	-0.000106	0.000320
1.239614	-0.016764	-0.277191	5.342605	-0.996421	-0.084533	-0.000106	0.000320
1.249901	-0.016764	-0.277191	5.342605	-0.996421	-0.084533	-0.000106	0.000320
1.259568	-0.016764	-0.277191	5.342605	-0.996421	-0.084533	-0.000106	0.000320
1.269556	-0.016133	-0.300904	5.362826	-0.996417	-0.084571	-0.000106	0.000313
1.279571	-0.016133	-0.300904	5.362826	-0.996417	-0.084571	-0.000106	0.000313
1.289824	-0.016133	-0.300904	5.362826	-0.996417	-0.084571	-0.000106	0.000313
1.299543	-0.016133	-0.300904	5.362826	-0.996417	-0.084571	-0.000106	0.000313
1.309769	-0.015523	-0.325500	5.383587	-0.996414	-0.084606	-0.000101	0.000280
1.319775	-0.015523	-0.325500	5.383587	-0.996414	-0.084606	-0.000101	0.000280
1.329796	-0.015523	-0.325500	5.383587	-0.996414	-0.084606	-0.000101	0.000280
1.340058	-0.014896	-0.350884	5.404859	-0.996417	-0.084572	-0.000122	0.000275
1.349842	-0.014896	-0.350884	5.404859	-0.996417	-0.084572	-0.000122	0.000275
1.359464	-0.014896	-0.350884	5.404859	-0.996417	-0.084572	-0.000122	0.000275
1.369723	-0.014896	-0.350884	5.404859	-0.996417	-0.084572	-0.000122	0.000275
1.379984	-0.014264	-0.377000	5.426621	-0.996420	-0.084536	-0.000133	0.000293
1.389715	-0.014264	-0.377000	5.426621	-0.996420	-0.084536	-0.000133	0.000293
1.399822	-0.014264	-0.377000	5.426621	-0.996420	-0.084536	-0.000133	0.000293
1.409727	-0.013402	-0.410011	5.454444	-0.996418	-0.084563	-0.000235	0.000296
1.419707	-0.013402	-0.410011	5.454444	-0.996418	-0.084563	-0.000235	0.000296
1.429651	-0.013402	-0.410011	5.454444	-0.996418	-0.084563	-0.000235	0.000296
1.439932	-0.012645	-0.436519	5.477167	-0.996419	-0.084555	-0.000192	0.000267
1.449645	-0.012645	-0.436519	5.477167	-0.996419	-0.084555	-0.000192	0.000267
1.459901	-0.012645	-0.436519	5.477167	-0.996419	-0.084555	-0.000192	0.000267
1.469603	-0.012645	-0.436519	5.477167	-0.996419	-0.084555	-0.000192	0.000267
1.479873	-0.011890	-0.463718	5.500400	-0.996413	-0.084623	-0.000099	0.000346
1.489582	-0.011890	-0.463718	5.500400	-0.996413	-0.084623	-0.000099	0.000346
1.499633	-0.011890	-0.463718	5.500400	-0.996413	-0.084623	-0.000099	0.000346
1.509545	-0.011890	-0.463718	5.500400	-0.996413	-0.084623	-0.000099	0.000346
1.519819	-0.011133	-0.491587	5.524141	-0.996415	-0.084605	-0.000158	0.000312
1.529517	-0.011133	-0.491587	5.524141	-0.996415	-0.084605	-0.000158	0.000312
1.539799	-0.011133	-0.491587	5.524141	-0.996415	-0.084605	-0.000158	0.000312
1.549489	-0.010376	-0.520072	5.548446	-0.996416	-0.084583	-0.000182	0.000279
1.559764	-0.010376	-0.520072	5.548446	-0.996416	-0.084583	-0.000182	0.000279
1.569710	-0.010376	-0.520072	5.548446	-0.996416	-0.084583	-0.000182	0.000279
1.579765	-0.010376	-0.520072	5.548446	-0.996416	-0.084583	-0.000182	0.000279
1.590010	-0.010376	-0.520072	5.548446	-0.996416	-0.084583	-0.000182	0.000279
1.599724	-0.009395	-0.556507	5.579711	-0.996410	-0.084655	-0.000189	0.000277
1.609988	-0.009395	-0.556507	5.579711	-0.996410	-0.084655	-0.000189	0.000277
1.619694	-0.009395	-0.556507	5.579711	-0.996410	-0.084655	-0.000189	0.000277
1.629538	-0.008354	-0.585916	5.605318	-0.996406	-0.084706	-0.000153	0.000245
1.639660	-0.008354	-0.585916	5.605318	-0.996406	-0.084706	-0.000153	0.000245
1.649963	-0.008354	-0.585916	5.605318	-0.996406	-0.084706	-0.000153	0.000245
1.659517	-0.007120	-0.615519	5.631269	-0.996407	-0.084694	-0.000118	0.000280
1.669907	-0.007120	-0.615519	5.631269	-0.996407	-0.084694	-0.000118	0.000280
1.679609	-0.007120	-0.615519	5.631269	-0.996407	-0.084694	-0.000118	0.000280
1.689875	-0.007120	-0.615519	5.631269	-0.996407	-0.084694	-0.000118	0.000280
1.699563	-0.005947	-0.645652	5.657791	-0.996407	-0.084689	-0.000074	0.000288
1.709855	-0.005947	-0.645652	5.657791	-0.996407	-0.084689	-0.000074	0.000288
1.719554	-0.005947	-0.645652	5.657791	-0.996407	-0.084689	-0.000074	0.000288
1.729825	-0.005947	-0.645652	5.657791	-0.996407	-0.084689	-0.000074	0.000288
1.739526	-0.004817	-0.676288	5.684754	-0.996403	-0.084743	-0.000187	0.000264
1.749584	-0.004817	-0.676288	5.684754	-0.996403	-0.084743	-0.000187	0.000264
1.760073	-0.003735	-0.707373	5.712067	-0.996401	-0.084769	-0.000251	0.000221
1.769772	-0.003735	-0.707373	5.712067	-0.996401	-0.084769	-0.000251	0.000221
1.779472	-0.003735	-0.707373	5.712067	-0.996401	-0.084769	-0.000251	0.000221
1.789744	-0.002419	-0.746843	5.746651	-0.996395	-0.084839	-0.000279	0.000209
1.800088	-0.002419	-0.746843	5.746651	-0.996395	-0.084839	-0.000279	0.000209
1.809726	-0.002419	-0.746843	5.746651	-0.996395	-0.084839	-0.000279	0.000209
1.819510	-0.002419	-0.746843	5.746651	-0.996395	-0.084839	-0.000279	0.000209
1.829769	-0.002419	-0.746843	5.746651	-0.996395	-0.084839	-0.000279	0.000209
1.839717	-0.001445	-0.778711	5.774437	-0.996402	-0.084754	-0.000187	0.000226
1.849538	-0.001445	-0.778711	5.774437	-0.996402	-0.084754	-0.000187	0.000226
1.859938	-0.001445	-0.778711	5.774437	-0.996402	-0.084754	-0.000187	0.000226
1.869637	-0.001445	-0.778711	5.774437	-0.996402	-0.084754	-0.000187	0.000226
1.880012	-0.000556	-0.810805	5.802658	-0.996399	-0.084785	-0.000129	0.000223
1.889613	-0.000556	-0.810805	5.802658	-0.996399	-0.084785	-0.000129	0.000223
1.899876	-0.000556	-0.810805	5.802658	-0.996399	-0.084785	-0.000129	0.000223
1.909558	-0.000556	-0.810805	5.802658	-0.996399	-0.084785	-0.000129	0.000223
1.919906	0.000279	-0.843260	5.831313	-0.996393	-0.084854	-0.000147	0.000266
1.929600	0.000279	-0.843260	5.831313	-0.996393	-0.084854	-0.000147	0.000266
1.939829	0.000279	-0.843260	5.831313	-0.996393	-0.084854	-0.000147	0.000266
1.949540	0.001062	-0.876087	5.860314	-0.996396	-0.084827	-0.000135	0.000209
1.959810	0.001062	-0.876087	5.860314	-0.996396	-0.084827	-0.000135	0.000209
1.969513	0.001062	-0.876087	5.860314	-0.996396	-0.084827	-0.000135	0.000209
1.980177	0.001062	-0.876087	5.860314	-0.996396	-0.084827	-0.000135	0.000209
1.989495	0.001793	-0.909261	5.889631	-0.996397	-0.084814	-0.000158	0.000155
1.999752	0.001793	-0.909261	5.889631	-0.996397	-0.084814	-0.000158	0.000155
2.010028	0.001793	-0.909261	5.889631	-0.996397	-0.084814	-0.000158	0.000155
2.019564	0.002703	-0.951190	5.926757	-0.996387	-0.084925	-0.000174	0.000200
2.029997	0.002703	-0.951190	5.926757	-0.996387	-0.084925	-0.000174	0.000200
2.039695	0.002703	-0.951190	5.926757	-0.996387	-0.084925	-0.000174	0.000200
2.049955	0.003355	-0.984772	5.957007	-0.996383	-0.084973	-0.000173	0.000186
2.059679	0.003355	-0.984772	5.957007	-0.996383	-0.084973	-0.000173	0.000186
2.069921	0.003355	-0.984772	5.957007	-0.996383	-0.084973	-0.000173	0.000186
2.080463	0.003355	-0.984772	5.957007	-0.996383	-0.084973	-0.000173	0.000186
2.089972	0.003917	-1.018398	5.987766	-0.996377	-0.085046	-0.000126	0.000206
2.099595	0.003917	-1.018398	5.987766	-0.996377	-0.085046	-0.000126	0.000206
2.109891	0.003917	-1.018398	5.987766	-0.996377	-0.085046	-0.000126	0.000206
2.119597	0.003917	-1.018398	5.987766	-0.996377	-0.085046	-0.000126	0.000206
2.129630	0.004463	-1.052327	6.018830	-0.996371	-0.085120	-0.000201	0.000225
2.139556	0.004463	-1.052327	6.018830	-0.996371	-0.085120	-0.000201	0.000225
2.149593	0.004463	-1.052327	6.018830	-0.996371	-0.085120	-0.000201	0.000225
2.159515	0.004996	-1.086532	6.050102	-0.996368	-0.085157	-0.000167	0.000210
2.169677	0.004996	-1.086532	6.050102	-0.996368	-0.085157	-0.000167	0.000210
2.179512	0.004996	-1.086532	6.050102	-0.996368	-0.085157	-0.000167	0.000210
2.189501	0.004996	-1.086532	6.050102	-0.996368	-0.085157	-0.000167	0.000210
2.200082	0.005487	-1.120975	6.081682	-0.996369	-0.085137	-0.000160	0.000225
2.210629	0.005487	-1.120975	6.081682	-0.996369	-0.085137	-0.000160	0.000225
2.219459	0.005487	-1.120975	6.081682	-0.996369	-0.085137	-0.000160	0.000225
2.229698	0.005487	-1.120975	6.081682	-0.996369	-0.085137	-0.000160	0.000225
2.239642	0.006048	-1.164417	6.121583	-0.996365	-0.085187	-0.000189	0.000255
2.249691	0.006048	-1.164417	6.121583	-0.996365	-0.085187	-0.000189	0.000255
2.259972	0.006048	-1.164417	6.121583	-0.996365	-0.085187	-0.000189	0.000255
2.269675	0.006048	-1.164417	6.121583	-0.996365	-0.085187	-0.000189	0.000255
2.279980	0.006642	-1.199375	6.154238	-0.996356	-0.085289	-0.000157	0.000203
2.289675	0.006642	-1.199375	6.154238	-0.996356	-0.085289	-0.000157	0.000203
2.299946	0.006642	-1.199375	6.154238	-0.996356	-0.085289	-0.000157	0.000203
2.309655	0.006642	-1.199375	6.154238	-0.996356	-0.085289	-0.000157	0.000203
2.319707	0.007179	-1.225697	6.179124	-0.996355	-0.085309	-0.000105	0.000138
2.329605	0.007179	-1.225697	6.179124	-0.996355	-0.085309	-0.000105	0.000138
2.339864	0.007179	-1.225697	6.179124	-0.996355	-0.085309	-0.000105	0.000138
2.349576	0.008048	-1.269845	6.220860	-0.996349	-0.085376	-0.000083	0.000135
2.359674	0.008048	-1.269845	6.220860	-0.996349	-0.085376	-0.000083	0.000135
2.369615	0.008048	-1.269845	6.220860	-0.996349	-0.085376	-0.000083	0.000135
2.379815	0.008048	-1.269845	6.220860	-0.996349	-0.085376	-0.000083	0.000135
2.389522	0.008048	-1.269845	6.220860	-0.996349	-0.085376	-0.000083	0.000135
2.399860	0.008675	-1.305393	6.254445	-0.996337	-0.085519	-0.000125	0.000165
2.409536	0.008675	-1.305393	6.254445	-0.996337	-0.085519	-0.000125	0.000165
2.419847	0.008675	-1.305393	6.254445	-0.996337	-0.085519	-0.000125	0.000165
2.430023	0.009249	-1.341122	6.288330	-0.996333	-0.085563	-0.000119	0.000193
2.439843	0.009249	-1.341122	6.288330	-0.996333	-0.085563	-0.000119	0.000193
2.449988	0.009249	-1.341122	6.288330	-0.996333	-0.085563	-0.000119	0.000193
2.459565	0.009249	-1.341122	6.288330	-0.996333	-0.085563	-0.000119	0.000193
2.469754	0.009917	-1.386041	6.330986	-0.996333	-0.085565	-0.000105	0.000281
2.479585	0.009917	-1.386041	6.330986	-0.996333	-0.085565	-0.000105	0.000281
2.489953	0.009917	-1.386041	6.330986	-0.996333	-0.085565	-0.000105	0.000281
2.499657	0.009917	-1.386041	6.330986	-0.996333	-0.085565	-0.000105	0.000281
2.509956	0.009917	-1.386041	6.330986	-0.996333	-0.085565	-0.000105	0.000281
2.519722	0.010699	-1.421946	6.365935	-0.996336	-0.085526	-0.000060	0.000260
2.529617	0.010699	-1.421946	6.365935	-0.996336	-0.085526	-0.000060	0.000260
2.539603	0.010699	-1.421946	6.365935	-0.996336	-0.085526	-0.000060	0.000260
2.549907	0.010699	-1.421946	6.365935	-0.996336	-0.085526	-0.000060	0.000260
2.559583	0.011660	-1.457843	6.401622	-0.996337	-0.085517	-0.000129	0.000230
2.569510	0.011660	-1.457843	6.401622	-0.996337	-0.085517	-0.000129	0.000230
2.579562	0.011660	-1.457843	6.401622	-0.996337	-0.085517	-0.000129	0.000230
2.589834	0.011660	-1.457843	6.401622	-0.996337	-0.085517	-0.000129	0.000230
2.599518	0.011660	-1.457843	6.401622	-0.996337	-0.085517	-0.000129	0.000230
2.609589	0.012555	-1.493942	6.437610	-0.996336	-0.085522	-0.000178	0.000176
2.620189	0.012555	-1.493942	6.437610	-0.996336	-0.085522	-0.000178	0.000176
2.629759	0.012555	-1.493942	6.437610	-0.996336	-0.085522	-0.000178	0.000176
2.639482	0.012555	-1.493942	6.437610	-0.996336	-0.085522	-0.000178	0.000176
2.649703	0.013402	-1.530201	6.473670	-0.996329	-0.085604	-0.000117	0.000217
2.660017	0.013402	-1.530201	6.473670	-0.996329	-0.085604	-0.000117	0.000217
2.669860	0.013402	-1.530201	6.473670	-0.996329	-0.085604	-0.000117	0.000217
2.679981	0.014234	-1.566618	6.509903	-0.996330	-0.085597	-0.000092	0.000200
2.689515	0.014234	-1.566618	6.509903	-0.996330	-0.085597	-0.000092	0.000200
2.699970	0.014234	-1.566618	6.509903	-0.996330	-0.085597	-0.000092	0.000200
2.709659	0.014234	-1.566618	6.509903	-0.996330	-0.085597	-0.000092	0.000200
2.719929	0.014234	-1.566618	6.509903	-0.996330	-0.085597	-0.000092	0.000200
2.729632	0.015202	-1.612343	6.555388	-0.996326	-0.085641	-0.000135	0.000211
2.739588	0.015202	-1.612343	6.555388	-0.996326	-0.085641	-0.000135	0.000211
2.749607	0.015202	-1.612343	6.555388	-0.996326	-0.085641	-0.000135	0.000211
2.759875	0.015202	-1.612343	6.555388	-0.996326	-0.085641	-0.000135	0.000211
2.769585	0.015797	-1.639892	6.582840	-0.996326	-0.085647	-0.000138	0.000188
2.779536	0.015797	-1.639892	6.582840	-0.996326	-0.085647	-0.000138	0.000188
2.789557	0.015797	-1.639892	6.582840	-0.996326	-0.085647	-0.000138	0.000188
2.799823	0.016877	-1.686030	6.628814	-0.996327	-0.085631	-0.000145	0.000150
2.809973	0.016877	-1.686030	6.628814	-0.996327	-0.085631	-0.000145	0.000150
2.819840	0.016877	-1.686030	6.628814	-0.996327	-0.085631	-0.000145	0.000150
2.829510	0.016877	-1.686030	6.628814	-0.996327	-0.085631	-0.000145	0.000150
2.839685	0.017680	-1.723091	6.665678	-0.996322	-0.085690	-0.000101	0.000183
2.849472	0.017680	-1.723091	6.665678	-0.996322	-0.085690	-0.000101	0.000183
2.859847	0.017680	-1.723091	6.665678	-0.996322	-0.085690	-0.000101	0.000183
2.869951	0.017680	-1.723091	6.665678	-0.996322	-0.085690	-0.000101	0.000183
2.879693	0.017680	-1.723091	6.665678	-0.996322	-0.085690	-0.000101	0.000183
2.889984	0.018402	-1.760278	6.702694	-0.996315	-0.085775	-0.000140	0.000201
2.899702	0.018402	-1.760278	6.702694	-0.996315	-0.085775	-0.000140	0.000201
2.909978	0.018402	-1.760278	6.702694	-0.996315	-0.085775	-0.000140	0.000201
2.919682	0.018402	-1.760278	6.702694	-0.996315	-0.085775	-0.000140	0.000201
2.929666	0.019066	-1.797541	6.739799	-0.996309	-0.085837	-0.000154	0.000175
2.939794	0.019066	-1.797541	6.739799	-0.996309	-0.085837	-0.000154	0.000175
2.949910	0.019066	-1.797541	6.739799	-0.996309	-0.085837	-0.000154	0.000175
2.959611	0.019066	-1.797541	6.739799	-0.996309	-0.085837	-0.000154	0.000175
2.969964	0.019843	-1.844230	6.786433	-0.996310	-0.085832	-0.000120	0.000165
2.979585	0.019843	-1.844230	6.786433	-0.996310	-0.085832	-0.000120	0.000165
2.989857	0.019843	-1.844230	6.786433	-0.996310	-0.085832	-0.000120	0.000165
2.999557	0.019843	-1.844230	6.786433	-0.996310	-0.085832	-0.000120	0.000165
3.009831	0.020675	-1.881551	6.824039	-0.996307	-0.085864	-0.000080	0.000185
3.019513	0.020675	-1.881551	6.824039	-0.996307	-0.085864	-0.000080	0.000185
3.029808	0.020675	-1.881551	6.824039	-0.996307	-0.085864	-0.000080	0.000185
3.039825	0.020675	-1.881551	6.824039	-0.996307	-0.085864	-0.000080	0.000185
3.049770	0.021460	-1.909523	6.852335	-0.996299	-0.085949	-0.000103	0.000267
3.059528	0.021460	-1.909523	6.852335	-0.996299	-0.085949	-0.000103	0.000267
3.069752	0.021460	-1.909523	6.852335	-0.996299	-0.085949	-0.000103	0.000267
3.080025	0.021460	-1.909523	6.852335	-0.996299	-0.085949	-0.000103	0.000267
3.089721	0.021460	-1.909523	6.852335	-0.996299	-0.085949	-0.000103	0.000267
3.099996	0.022662	-1.956259	6.899532	-0.996293	-0.086020	-0.000131	0.000258
3.109706	0.022662	-1.956259	6.899532	-0.996293	-0.086020	-0.000131	0.000258
3.119975	0.022662	-1.956259	6.899532	-0.996293	-0.086020	-0.000131	0.000258
3.129672	0.023522	-1.993739	6.937540	-0.996297	-0.085973	-0.000144	0.000190
3.139952	0.023522	-1.993739	6.937540	-0.996297	-0.085973	-0.000144	0.000190
3.149645	0.023522	-1.993739	6.937540	-0.996297	-0.085973	-0.000144	0.000190
3.159929	0.024311	-2.031284	6.975623	-0.996298	-0.085969	-0.000096	0.000171
