0.520000	0.011428	-0.008264	0.427934	0.073663	-0.053823	1.474638	0.314525	-0.235130	0.596705
0.530000	0.012181	-0.008814	0.442708	0.076840	-0.056200	1.480044	0.320785	-0.240197	0.483629
0.540000	0.012965	-0.009388	0.457531	0.080078	-0.058627	1.484323	0.327002	-0.245247	0.371323
0.550000	0.013783	-0.009987	0.472391	0.083379	-0.061104	1.487483	0.333177	-0.250280	0.259812
0.560000	0.014633	-0.010611	0.487277	0.086741	-0.063632	1.489532	0.339308	-0.255293	0.149126
0.570000	0.015518	-0.011260	0.502178	0.090165	-0.066210	1.490467	0.345428	-0.260314	0.038682
0.580000	0.016437	-0.011935	0.517082	0.093650	-0.068839	1.490297	0.351554	-0.265356	-0.071775
0.590000	0.017391	-0.012637	0.531980	0.097196	-0.071517	1.489035	0.357626	-0.270370	-0.181198
0.600000	0.018381	-0.013366	0.546859	0.100802	-0.074245	1.486688	0.363614	-0.275328	-0.288992
0.610000	0.019407	-0.014122	0.561710	0.104467	-0.077023	1.483270	0.369529	-0.280238	-0.395348
0.620000	0.020470	-0.014906	0.576521	0.108192	-0.079849	1.478795	0.375379	-0.285109	-0.500400
0.630000	0.021571	-0.015719	0.591282	0.111974	-0.082725	1.473275	0.381171	-0.289943	-0.604237
0.640000	0.022710	-0.016561	0.605983	0.115814	-0.085648	1.466723	0.386907	-0.294744	-0.706916
0.650000	0.023888	-0.017432	0.620613	0.119712	-0.088619	1.459150	0.392592	-0.299514	-0.808467
0.660000	0.025104	-0.018333	0.635163	0.123666	-0.091638	1.450566	0.398227	-0.304252	-0.908899
0.670000	0.026361	-0.019265	0.649621	0.127676	-0.094703	1.440984	0.403812	-0.308959	-1.008209
0.680000	0.027658	-0.020228	0.663979	0.131741	-0.097816	1.430414	0.409348	-0.313634	-1.106382
0.690000	0.028996	-0.021221	0.678226	0.135862	-0.100976	1.418869	0.414835	-0.318276	-1.203397
0.700000	0.030376	-0.022247	0.692353	0.140037	-0.104181	1.406359	0.420272	-0.322885	-1.299227
0.710000	0.031797	-0.023305	0.706350	0.144267	-0.107433	1.392896	0.425660	-0.327458	-1.393841
0.720000	0.033261	-0.024396	0.720208	0.148550	-0.110730	1.378494	0.430996	-0.331995	-1.487208
0.730000	0.034768	-0.025520	0.733917	0.152886	-0.114072	1.363164	0.436281	-0.336493	-1.579295
0.740000	0.036319	-0.026678	0.747468	0.157275	-0.117459	1.346920	0.441514	-0.340952	-1.670067
0.750000	0.037914	-0.027869	0.760852	0.161716	-0.120891	1.329775	0.446693	-0.345369	-1.759492
0.760000	0.039553	-0.029096	0.774061	0.166208	-0.124366	1.311742	0.451819	-0.349744	-1.847535
0.770000	0.041238	-0.030357	0.787084	0.170751	-0.127885	1.292836	0.456891	-0.354074	-1.934163
0.780000	0.042969	-0.031653	0.799915	0.175345	-0.131447	1.273071	0.461907	-0.358357	-2.019345
0.790000	0.044745	-0.032986	0.812543	0.179989	-0.135052	1.252461	0.466868	-0.362594	-2.103047
0.800000	0.046569	-0.034355	0.824961	0.184682	-0.138698	1.231022	0.471772	-0.366781	-2.185239
0.810000	0.048439	-0.035760	0.837161	0.189424	-0.142387	1.208768	0.476619	-0.370918	-2.265891
0.820000	0.050357	-0.037202	0.849134	0.194214	-0.146116	1.185716	0.481409	-0.375002	-2.344971
0.830000	0.052323	-0.038682	0.860872	0.199051	-0.149886	1.161880	0.486142	-0.379033	-2.422450
0.840000	0.054338	-0.040200	0.872369	0.203936	-0.153696	1.137278	0.490815	-0.383009	-2.498298
0.850000	0.056402	-0.041757	0.883615	0.208867	-0.157546	1.111926	0.495430	-0.386928	-2.572488
0.860000	0.058516	-0.043351	0.894605	0.213844	-0.161434	1.085840	0.499986	-0.390789	-2.644991
0.870000	0.060679	-0.044985	0.905330	0.218866	-0.165361	1.059037	0.504482	-0.394590	-2.715779
0.880000	0.062893	-0.046659	0.915783	0.223933	-0.169326	1.031535	0.508918	-0.398330	-2.784824
0.890000	0.065158	-0.048372	0.925958	0.229044	-0.173327	1.003352	0.513293	-0.402008	-2.852100
0.900000	0.067474	-0.050125	0.935848	0.234198	-0.177365	0.974504	0.517608	-0.405622	-2.917580
0.910000	0.069842	-0.051919	0.945446	0.239395	-0.181439	0.945011	0.521861	-0.409170	-2.981237
0.920000	0.072262	-0.053754	0.954746	0.244635	-0.185548	0.914891	0.526053	-0.412651	-3.043046
0.930000	0.074735	-0.055630	0.963742	0.249916	-0.189692	0.884161	0.530183	-0.416064	-3.102981
0.940000	0.077261	-0.057548	0.972427	0.255238	-0.193869	0.852842	0.534251	-0.419407	-3.161017
0.950000	0.079840	-0.059508	0.980797	0.260600	-0.198079	0.820951	0.538256	-0.422678	-3.217129
0.960000	0.082473	-0.061510	0.988844	0.266003	-0.202322	0.788509	0.542198	-0.425876	-3.271293
0.970000	0.085160	-0.063555	0.996565	0.271444	-0.206596	0.755536	0.546077	-0.429000	-3.323484
0.980000	0.087902	-0.065642	1.003953	0.276924	-0.210902	0.722050	0.549893	-0.432049	-3.373681
0.990000	0.090699	-0.067773	1.011004	0.282441	-0.215237	0.688072	0.553645	-0.435020	-3.421859
1.000000	0.093551	-0.069947	1.017713	0.287996	-0.219601	0.653622	0.557333	-0.437912	-3.467995
1.010000	0.096459	-0.072165	1.024075	0.293587	-0.223995	0.618722	0.560957	-0.440723	-3.512068
1.020000	0.099423	-0.074427	1.030086	0.299215	-0.228415	0.583391	0.564516	-0.443454	-3.554057
1.030000	0.102443	-0.076733	1.035742	0.304877	-0.232863	0.547650	0.568010	-0.446100	-3.593939
1.040000	0.105521	-0.079084	1.041038	0.310574	-0.237337	0.511521	0.571440	-0.448663	-3.631694
1.050000	0.108655	-0.081480	1.045971	0.316305	-0.241836	0.475025	0.574804	-0.451139	-3.667303
1.060000	0.111847	-0.083921	1.050537	0.322070	-0.246359	0.438184	0.578102	-0.453527	-3.700745
1.070000	0.115096	-0.086407	1.054733	0.327867	-0.250906	0.401019	0.581335	-0.455827	-3.732002
1.080000	0.118404	-0.088939	1.058556	0.333696	-0.255475	0.363553	0.584502	-0.458036	-3.761055
1.090000	0.121770	-0.091517	1.062003	0.339557	-0.260066	0.325807	0.587603	-0.460153	-3.787886
1.100000	0.125195	-0.094141	1.065072	0.345448	-0.264678	0.287803	0.590637	-0.462176	-3.812478
1.110000	0.128679	-0.096810	1.067759	0.351369	-0.269309	0.249565	0.593605	-0.464105	-3.834814
1.120000	0.132223	-0.099527	1.070062	0.357320	-0.273960	0.211115	0.596521	-0.465945	-3.854905
1.130000	0.135826	-0.102290	1.071980	0.363299	-0.278628	0.172474	0.599390	-0.467697	-3.872734
1.140000	0.139489	-0.105099	1.073511	0.369307	-0.283313	0.133668	0.602204	-0.469353	-3.888248
1.150000	0.143212	-0.107956	1.074653	0.375343	-0.288015	0.094717	0.604953	-0.470909	-3.901409
